Id,WhoId,WhatId,Subject,ActivityDate,Status,Priority,OwnerId,Description,Type,IsDeleted,AccountId,IsClosed,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,EmailMessageId,ActivityOriginType,CallDurationInSeconds,CallType,CallDisposition,CallObject,ReminderDateTime,IsReminderSet,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateOnly,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,RecurrenceRegeneratedType,CompletedDateTime
00T4R000050pMhxUAE,00Q4R00001LLZNRUA5,000000000000000AAA,,1/4/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,,,0,,1,9/10/2020 22:27,0054R00000ARWr5QAH,1/11/2021 21:44,0054R00000ARWr5QAH,1/11/2021 21:44,0,,,,,,,1/4/2021 16:00,0,,0,,,,,,,,,,,1/11/2021 21:44
00T4R000050pMipUAE,00Q4R00001LLZNNUA5,000000000000000AAA,,9/14/2020 0:00,Not Started,Normal,0054R00000ARgTbQAL,,,0,,0,9/10/2020 22:31,0054R00000ARgTbQAL,9/10/2020 22:31,0054R00000ARgTbQAL,9/10/2020 22:31,0,,,,,,,,0,,0,,,,,,,,,,,
00T4R000050pMjYUAU,00Q4R00001LLZNQUA5,000000000000000AAA,,9/14/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/10/2020 22:34,0054R00000ADW2rQAH,9/18/2020 19:20,0054R00000ADW2rQAH,9/18/2020 19:20,0,,,,,,,9/14/2020 15:00,0,,0,,,,,,,,,,,9/18/2020 19:20
00T4R000050pMjiUAE,00Q4R00001LLZNUUA5,000000000000000AAA,,9/14/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/10/2020 22:35,0054R00000ADW2rQAH,9/16/2020 23:22,0054R00000ADW2rQAH,9/16/2020 23:22,0,,,,,,,9/14/2020 15:00,0,,0,,,,,,,,,,,9/16/2020 23:18
00T4R000050pMl0UAE,00Q4R00001LLZNQUA5,000000000000000AAA,,9/14/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/10/2020 22:41,0054R00000ADW2rQAH,9/18/2020 19:21,0054R00000ADW2rQAH,9/18/2020 19:21,0,,,,,,,9/14/2020 15:00,0,,0,,,,,,,,,,,9/18/2020 19:20
00T4R000050pMlKUAU,00Q4R00001LLZNYUA5,000000000000000AAA,,,Not Started,Normal,0054R00000ARWr5QAH,,,0,,0,9/10/2020 22:42,0054R00000ARWr5QAH,9/10/2020 22:42,0054R00000ARWr5QAH,9/10/2020 23:18,0,,,,,,,9/10/2020 23:00,0,,0,,,,,,,,,,,
00T4R000050pMlUUAU,00Q4R00001LLZO8UAP,000000000000000AAA,,9/14/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/10/2020 22:42,0054R00000ADW2rQAH,9/18/2020 20:06,0054R00000ADW2rQAH,9/18/2020 20:06,0,,,,,,,,0,,0,,,,,,,,,,,9/18/2020 20:06
00T4R000050pRlKUAU,00Q4R00001LLZNUUA5,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,no answer,,0,,1,9/12/2020 22:12,0054R00000ARgTbQAL,9/12/2020 22:12,0054R00000ARgTbQAL,9/12/2020 22:12,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:12
00T4R000050pRlLUAU,00Q4R00001LLbP6UAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,no answer,,0,,1,9/12/2020 22:14,0054R00000ARgTbQAL,9/12/2020 22:14,0054R00000ARgTbQAL,9/12/2020 22:14,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:14
00T4R000050pRlMUAU,00Q4R00001LLbUKUA1,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,no answer,,0,,1,9/12/2020 22:15,0054R00000ARgTbQAL,9/12/2020 22:15,0054R00000ARgTbQAL,9/12/2020 22:15,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:15
00T4R000050pRlNUAU,00Q4R00001LLbMqUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,disconnected,,0,,1,9/12/2020 22:19,0054R00000ARgTbQAL,9/12/2020 22:19,0054R00000ARgTbQAL,9/12/2020 22:19,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:19
00T4R000050pRlZUAU,00Q4R00001LLbTDUA1,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,voicemail,,0,,1,9/12/2020 22:16,0054R00000ARgTbQAL,9/12/2020 22:16,0054R00000ARgTbQAL,9/12/2020 22:16,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:16
00T4R000050pRlaUAE,00Q4R00001LLbfJUAT,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,209-388-7072 mom gave me sons phone he handles honey,,0,,1,9/12/2020 22:30,0054R00000ARgTbQAL,9/12/2020 22:30,0054R00000ARgTbQAL,9/12/2020 22:30,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:30
00T4R000050pRljUAE,00Q4R00001LLbOJUA1,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,no asnwer,,0,,1,9/12/2020 22:18,0054R00000ARgTbQAL,9/12/2020 22:18,0054R00000ARgTbQAL,9/12/2020 22:18,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:18
00T4R000050pRltUAE,00Q4R00001LLbV6UAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,no answer,,0,,1,9/12/2020 22:21,0054R00000ARgTbQAL,9/12/2020 22:21,0054R00000ARgTbQAL,9/12/2020 22:21,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:21
00T4R000050pRluUAE,00Q4R00001LLbgBUAT,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,voicemail,,0,,1,9/12/2020 22:44,0054R00000ARgTbQAL,9/12/2020 22:44,0054R00000ARgTbQAL,9/12/2020 22:44,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:44
00T4R000050pRlvUAE,00Q4R00001LLbf8UAD,000000000000000AAA,,9/16/2020 0:00,Not Started,Normal,0054R00000ARgTbQAL,,,0,,0,9/12/2020 22:51,0054R00000ARgTbQAL,9/12/2020 22:51,0054R00000ARgTbQAL,9/12/2020 22:51,0,,,,,,,9/16/2020 15:00,0,,0,,,,,,,,,,,
00T4R000050pRlwUAE,00Q4R00001LLbeYUAT,000000000000000AAA,,9/16/2020 0:00,Not Started,Normal,0054R00000ARgTbQAL,10 totes available reach out Wednesday,,0,,0,9/12/2020 22:52,0054R00000ARgTbQAL,9/12/2020 22:52,0054R00000ARgTbQAL,9/12/2020 22:52,0,,,,,,,9/16/2020 15:00,0,,0,,,,,,,,,,,
00T4R000050pRlyUAE,00Q4R00001LLbY6UAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,no answer,,0,,1,9/12/2020 22:23,0054R00000ARgTbQAL,9/12/2020 22:23,0054R00000ARgTbQAL,9/12/2020 22:23,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:23
00T4R000050pRmDUAU,00Q4R00001LLbXxUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,answered no honey,,0,,1,9/12/2020 22:24,0054R00000ARgTbQAL,9/12/2020 22:24,0054R00000ARgTbQAL,9/12/2020 22:24,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:24
00T4R000050pRmIUAU,00Q4R00001LLbKiUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,disconnected,,0,,1,9/12/2020 22:24,0054R00000ARgTbQAL,9/12/2020 22:24,0054R00000ARgTbQAL,9/12/2020 22:24,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:24
00T4R000050pRmSUAU,00Q4R00001LLbLVUA1,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,no answer,,0,,1,9/12/2020 22:25,0054R00000ARgTbQAL,9/12/2020 22:25,0054R00000ARgTbQAL,9/12/2020 22:25,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:25
00T4R000050pRmmUAE,00Q4R00001LLbfJUAT,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,209 338 7072 mom gave me sons number he handles honey,,0,,1,9/12/2020 22:28,0054R00000ARgTbQAL,9/12/2020 22:28,0054R00000ARgTbQAL,9/12/2020 22:28,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:28
00T4R000050pRmnUAE,00Q4R00001LLbfJUAT,000000000000000AAA,,9/13/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,,,0,,1,9/12/2020 22:29,0054R00000ARgTbQAL,1/15/2021 20:02,0054R00000ARgTbQAL,1/15/2021 20:02,0,,,,,,,9/13/2020 15:00,0,,0,,,,,,,,,,,1/15/2021 20:02
00T4R000050pRmoUAE,00Q4R00001LLbg6UAD,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,makes 100 barrels of orange and north dakota canola call next year. call for almond pollination,,0,,1,9/12/2020 22:40,0054R00000ARgTbQAL,9/12/2020 22:40,0054R00000ARgTbQAL,9/12/2020 22:40,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:40
00T4R000050pRmpUAE,00Q4R00001LLbf8UAD,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,10 totes available california sage wildflower,,0,,1,9/12/2020 22:51,0054R00000ARgTbQAL,9/12/2020 22:51,0054R00000ARgTbQAL,9/12/2020 22:51,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:51
00T4R000050pRn6UAE,00Q4R00001LLbfkUAD,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,voicemail,,0,,1,9/12/2020 22:35,0054R00000ARgTbQAL,9/12/2020 22:35,0054R00000ARgTbQAL,9/12/2020 22:35,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:35
00T4R000050pRn7UAE,00Q4R00001LLbeYUAT,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,10 totes has buyer for 1.80,,0,,1,9/12/2020 22:52,0054R00000ARgTbQAL,9/12/2020 22:52,0054R00000ARgTbQAL,9/12/2020 22:52,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:52
00T4R000050pRnHUAU,00Q4R00001LLbg6UAD,000000000000000AAA,,11/17/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,,,0,,1,9/12/2020 22:41,0054R00000ARgTbQAL,1/15/2021 20:03,0054R00000ARgTbQAL,1/15/2021 20:03,0,,,,,,,11/17/2020 16:00,0,,0,,,,,,,,,,,1/15/2021 20:03
00T4R000050pRnLUAU,00Q4R00001LLbNhUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,busy tone when called,,0,,1,9/12/2020 22:41,0054R00000ADW2rQAH,9/12/2020 22:41,0054R00000ADW2rQAH,9/12/2020 22:41,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:41
00T4R000050pRnQUAU,00Q4R00001LLbK5UAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,LM. asking for barrels of Honey.,,0,,1,9/12/2020 22:42,0054R00000ADW2rQAH,9/12/2020 22:42,0054R00000ADW2rQAH,9/12/2020 22:42,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:42
00T4R000050pRnVUAU,00Q4R00001LLbf3UAD,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,voicemail,,0,,1,9/12/2020 22:43,0054R00000ARgTbQAL,9/12/2020 22:43,0054R00000ARgTbQAL,9/12/2020 22:43,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:43
00T4R000050pRnWUAU,00Q4R00001LLbf8UAD,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,sells only to sue bee,,0,,1,9/12/2020 22:45,0054R00000ARgTbQAL,9/12/2020 22:45,0054R00000ARgTbQAL,9/12/2020 22:45,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:45
00T4R000050pRnXUAU,00Q4R00001LLbV5UAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,no asnwer,,0,,1,9/12/2020 22:53,0054R00000ARgTbQAL,9/12/2020 22:53,0054R00000ARgTbQAL,9/12/2020 22:53,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:53
00T4R000050pRnZUAU,00Q4R00001LLbTrUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,texted,,0,,1,9/12/2020 22:57,0054R00000ARgTbQAL,9/12/2020 22:57,0054R00000ARgTbQAL,9/12/2020 22:57,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:57
00T4R000050pRnfUAE,00Q4R00001LLbKxUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No honey available. Said hes good for pollination season,,0,,1,9/12/2020 22:45,0054R00000ADW2rQAH,9/12/2020 22:45,0054R00000ADW2rQAH,9/12/2020 22:45,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:45
00T4R000050pRngUAE,00Q4R00001LLbKzUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,LM.. texting. Has Sweet Clover and Orange.,,0,,1,9/12/2020 23:08,0054R00000ADW2rQAH,9/12/2020 23:08,0054R00000ADW2rQAH,9/12/2020 23:08,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 23:08
00T4R000050pRnkUAE,00Q4R00001LLbJsUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,LM asking for barrels of honey,,0,,1,9/12/2020 22:47,0054R00000ADW2rQAH,9/12/2020 22:47,0054R00000ADW2rQAH,9/12/2020 22:47,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:47
00T4R000050pRnmUAE,00Q4R00001LLbX9UAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Only selling small batches of honey.,,0,,1,9/12/2020 23:20,0054R00000ADW2rQAH,9/12/2020 23:20,0054R00000ADW2rQAH,9/12/2020 23:20,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 23:20
00T4R000050pRnuUAE,00Q4R00001LLbMvUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,LM asking to buy barrels of honey,,0,,1,9/12/2020 22:53,0054R00000ADW2rQAH,9/12/2020 22:53,0054R00000ADW2rQAH,9/12/2020 22:53,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:53
00T4R000050pRnzUAE,00Q4R00001LLbTfUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,dissconected,,0,,1,9/12/2020 22:57,0054R00000ARgTbQAL,9/12/2020 22:57,0054R00000ARgTbQAL,9/12/2020 22:57,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 22:57
00T4R000050pRoEUAU,00Q4R00001LLbTbUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,sending samples doesnt want 1.75 too low,,0,,1,9/12/2020 23:03,0054R00000ARgTbQAL,9/12/2020 23:03,0054R00000ARgTbQAL,9/12/2020 23:03,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 23:03
00T4R000050pRoFUAU,00Q4R00001LLbTRUA1,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,no answer,,0,,1,9/12/2020 23:04,0054R00000ARgTbQAL,9/12/2020 23:04,0054R00000ARgTbQAL,9/12/2020 23:04,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 23:04
00T4R000050pRoGUAU,00Q4R00001LLbSKUA1,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,voicemail,,0,,1,9/12/2020 23:05,0054R00000ARgTbQAL,9/12/2020 23:05,0054R00000ARgTbQAL,9/12/2020 23:05,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 23:05
00T4R000050pRoTUAU,00Q4R00001LLbPFUA1,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,nothing,,0,,1,9/12/2020 23:08,0054R00000ARgTbQAL,9/12/2020 23:08,0054R00000ARgTbQAL,9/12/2020 23:08,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 23:08
00T4R000050pRoUUAU,00Q4R00001LLbNQUA1,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,voicemail,,0,,1,9/12/2020 23:11,0054R00000ARgTbQAL,9/12/2020 23:11,0054R00000ARgTbQAL,9/12/2020 23:11,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 23:11
00T4R000050pRoVUAU,00Q4R00001LLbNNUA1,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,wrong number,,0,,1,9/12/2020 23:12,0054R00000ARgTbQAL,9/12/2020 23:12,0054R00000ARgTbQAL,9/12/2020 23:12,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 23:12
00T4R000050pRoYUAU,00Q4R00001LLbOuUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,no answer voicemail,,0,,1,9/12/2020 23:10,0054R00000ARgTbQAL,9/12/2020 23:10,0054R00000ARgTbQAL,9/12/2020 23:10,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 23:10
00T4R000050pRodUAE,00Q4R00001LLbOaUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,LM and texted asking for barrels of Honey,,0,,1,9/12/2020 23:11,0054R00000ADW2rQAH,9/12/2020 23:11,0054R00000ADW2rQAH,9/12/2020 23:11,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 23:11
00T4R000050pRoiUAE,00Q4R00001LLbMeUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,LM.  asked for honey and let know well touch base for almond pollination.,,0,,1,9/12/2020 23:13,0054R00000ADW2rQAH,9/12/2020 23:13,0054R00000ADW2rQAH,9/12/2020 23:13,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 23:13
00T4R000050pRonUAE,00Q4R00001LLbbUUAT,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Voicemail box not set up yet.,,0,,1,9/12/2020 23:15,0054R00000ADW2rQAH,9/12/2020 23:15,0054R00000ADW2rQAH,9/12/2020 23:15,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 23:15
00T4R000050pRpRUAU,00Q4R00001LLbNOUA1,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Texted,,0,,1,9/12/2020 23:50,0054R00000ADW2rQAH,9/12/2020 23:50,0054R00000ADW2rQAH,9/12/2020 23:50,0,,5,,,,,,0,,0,,,,,,,,,,,9/12/2020 23:50
00T4R000050pRpSUAU,00Q4R00001LLbJ4UAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,LM and sent text,,0,,1,9/13/2020 0:02,0054R00000ADW2rQAH,9/13/2020 0:02,0054R00000ADW2rQAH,9/13/2020 0:02,0,,5,,,,,,0,,0,,,,,,,,,,,9/13/2020 0:02
00T4R000050pRpWUAU,00Q4R00001LLbUcUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,LM and sent text,,0,,1,9/13/2020 0:03,0054R00000ADW2rQAH,9/13/2020 0:03,0054R00000ADW2rQAH,9/13/2020 0:03,0,,5,,,,,,0,,0,,,,,,,,,,,9/13/2020 0:03
00T4R000050pRpbUAE,00Q4R00001LLbNDUA1,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,brian ligget gave me central valley beekeeper,,0,,1,9/13/2020 0:04,0054R00000ARgTbQAL,9/13/2020 0:04,0054R00000ARgTbQAL,9/13/2020 0:04,0,,5,,,,,,0,,0,,,,,,,,,,,9/13/2020 0:04
00T4R000050pRpgUAE,00Q4R00001LLbWxUAL,000000000000000AAA,Call,9/12/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Sent text,,0,,1,9/13/2020 0:08,0054R00000ADW2rQAH,9/13/2020 0:08,0054R00000ADW2rQAH,9/13/2020 0:08,0,,5,,,,,,0,,0,,,,,,,,,,,9/13/2020 0:08
00T4R000050pTk1UAE,00Q4R00001LLbfsUAD,000000000000000AAA,Call,9/14/2020 0:00,Completed,Normal,0054R00000ARgTbQAL,full mailbox,,0,,1,9/14/2020 20:28,0054R00000ARgTbQAL,9/14/2020 20:28,0054R00000ARgTbQAL,9/14/2020 20:28,0,,5,,,,,,0,,0,,,,,,,,,,,9/14/2020 20:28
00T4R000050pVpLUAU,00Q4R00001LLbMvUAL,000000000000000AAA,Call,9/14/2020 0:00,Completed,Normal,0054R00000ARWr5QAH,will have more honey available later,,0,,1,9/14/2020 17:49,0054R00000ARWr5QAH,9/14/2020 17:49,0054R00000ARWr5QAH,9/14/2020 17:49,0,,5,,,,,,0,,0,,,,,,,,,,,9/14/2020 17:49
00T4R000050pVpMUAU,00Q4R00001LLbJ4UAL,000000000000000AAA,,,Not Started,Normal,0054R00000ADW2rQAH,call ask for honey,,0,,0,9/14/2020 17:51,0054R00000ARWr5QAH,9/14/2020 17:58,0054R00000ADW2rQAH,9/14/2020 17:58,0,,,,,,,9/16/2020 8:30,1,,0,,,,,,,,,,,
00T4R000050pVpVUAU,00Q4R00001LLbMvUAL,000000000000000AAA,,,Not Started,Normal,0054R00000ARWr5QAH,call and ask inventory,,0,,0,9/14/2020 17:50,0054R00000ARWr5QAH,9/14/2020 17:50,0054R00000ARWr5QAH,9/28/2020 21:20,0,,,,,,,9/28/2020 18:00,0,,0,,,,,,,,,,,
00T4R000050pVqTUAU,00Q4R00001LLbKxUAL,000000000000000AAA,Call,9/14/2020 0:00,Completed,Normal,0054R00000ARWr5QAH,no bulk honey available,,0,,1,9/14/2020 17:52,0054R00000ARWr5QAH,9/14/2020 17:52,0054R00000ARWr5QAH,9/14/2020 17:52,0,,5,,,,,,0,,0,,,,,,,,,,,9/14/2020 17:52
00T4R000050pVrHUAU,00Q4R00001LLbLvUAL,000000000000000AAA,,,Not Started,Normal,0054R00000ARWr5QAH,call for honey,,0,,0,9/14/2020 17:54,0054R00000ARWr5QAH,9/14/2020 17:54,0054R00000ARWr5QAH,9/15/2020 18:42,0,,,,,,,9/15/2020 18:00,0,,0,,,,,,,,,,,
00T4R000050pVtNUAU,00Q4R00001LLbbUUAT,000000000000000AAA,,,Not Started,Normal,0054R00000ADW2rQAH,call 4 honey,,0,,0,9/14/2020 18:02,0054R00000ARWr5QAH,9/14/2020 18:14,0054R00000ADW2rQAH,9/14/2020 18:14,0,,,,,,,9/15/2020 20:00,1,,0,,,,,,,,,,,
00T4R000050pW00UAE,00Q4R00001LLbJyUAL,000000000000000AAA,Call,9/14/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,LM drummed honey,,0,,1,9/14/2020 18:22,0054R00000ADW2rQAH,9/14/2020 18:22,0054R00000ADW2rQAH,9/14/2020 18:22,0,,5,,,,,,0,,0,,,,,,,,,,,9/14/2020 18:22
00T4R000050pW01UAE,00Q4R00001LLbSaUAL,000000000000000AAA,Call,9/14/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,number not in service,,0,,1,9/14/2020 18:28,0054R00000ADW2rQAH,9/14/2020 18:28,0054R00000ADW2rQAH,9/14/2020 18:28,0,,5,,,,,,0,,0,,,,,,,,,,,9/14/2020 18:28
00T4R000050pW2ZUAU,00Q4R00001LLbK0UAL,000000000000000AAA,Call,9/14/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,bad number,,0,,1,9/14/2020 18:25,0054R00000ADW2rQAH,9/14/2020 18:25,0054R00000ADW2rQAH,9/14/2020 18:25,0,,5,,,,,,0,,0,,,,,,,,,,,9/14/2020 18:25
00T4R000050pW5FUAU,00Q4R00001LLbIuUAL,000000000000000AAA,Call,9/14/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,LM Sent text drums of honey,,0,,1,9/14/2020 18:41,0054R00000ADW2rQAH,9/14/2020 18:41,0054R00000ADW2rQAH,9/14/2020 18:41,0,,5,,,,,,0,,0,,,,,,,,,,,9/14/2020 18:41
00T4R000050pW5dUAE,00Q4R00001LLbLYUA1,000000000000000AAA,,,Not Started,Normal,0054R00000ARWr5QAH,call 4 hney,,0,,0,9/14/2020 18:30,0054R00000ARWr5QAH,9/14/2020 18:30,0054R00000ARWr5QAH,9/15/2020 22:01,0,,,,,,,9/15/2020 19:00,0,,0,,,,,,,,,,,
00T4R000050pW5fUAE,00Q4R00001LLcejUAD,000000000000000AAA,,,Not Started,Normal,0054R00000ARWr5QAH,,,0,,0,9/14/2020 18:40,0054R00000ARWr5QAH,9/14/2020 18:40,0054R00000ARWr5QAH,9/16/2020 1:56,0,,,,,,,9/15/2020 20:30,0,,0,,,,,,,,,,,
00T4R000050pW7AUAU,00Q4R00001LLbT1UAL,000000000000000AAA,,,Not Started,Normal,0054R00000ARWr5QAH,,,0,,0,9/14/2020 18:32,0054R00000ARWr5QAH,9/14/2020 18:32,0054R00000ARWr5QAH,9/16/2020 1:56,0,,,,,,,9/15/2020 20:30,0,,0,,,,,,,,,,,
00T4R000050pW7BUAU,00Q4R00001LLcejUAD,000000000000000AAA,Call,9/14/2020 0:00,Completed,Normal,0054R00000ARWr5QAH,"doesnt do honey. only almonds, nucs, and queens",,0,,1,9/14/2020 18:42,0054R00000ARWr5QAH,9/14/2020 18:42,0054R00000ARWr5QAH,9/14/2020 18:42,0,,5,,,,,,0,,0,,,,,,,,,,,9/14/2020 18:42
00T4R000050pW8rUAE,00Q4R00001LLbV1UAL,000000000000000AAA,,,Not Started,Normal,0054R00000ARWr5QAH,call 4 honey,,0,,0,9/14/2020 18:36,0054R00000ARWr5QAH,9/14/2020 18:36,0054R00000ARWr5QAH,9/15/2020 17:59,0,,,,,,,9/15/2020 16:00,0,,0,,,,,,,,,,,
00T4R000050pWAOUA2,00Q4R00001LLbNkUAL,000000000000000AAA,Call,9/14/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,sent text LM,,0,,1,9/14/2020 18:38,0054R00000ADW2rQAH,9/14/2020 18:38,0054R00000ADW2rQAH,9/14/2020 18:38,0,,5,,,,,,0,,0,,,,,,,,,,,9/14/2020 18:38
00T4R000050pWB2UAM,00Q4R00001LLbM6UAL,000000000000000AAA,Call,9/14/2020 0:00,Completed,Normal,0054R00000ARWr5QAH,208-861-8303 Dave,,0,,1,9/14/2020 18:39,0054R00000ARWr5QAH,9/14/2020 18:39,0054R00000ARWr5QAH,9/14/2020 18:39,0,,5,,,,,,0,,0,,,,,,,,,,,9/14/2020 18:39
